id,period,status,city_client,department_client,status_str,department_code,country_client
1760,2022-07-09 21:06:33,0,Túquerres,Nariño,inactive,52,Colombia
1761,2022-08-27 12:42:23,1,Guadalupe,Huila,active,41,Colombia
1762,2022-12-23 09:35:36,0,Valle de San José,Santander,inactive,68,Colombia
1763,2022-05-06 11:53:54,0,Salgar,Antioquia,inactive,5,Colombia
1764,2022-06-02 23:50:50,1,San Jerónimo,Antioquia,active,5,Colombia
1765,2022-01-06 01:25:45,1,Hacarí,Norte de Santander,active,54,Colombia
1766,2022-07-11 11:36:06,1,Santiago de Tolú,Sucre,active,70,Colombia
1767,2023-05-03 05:13:11,0,Tubará,Atlántico,inactive,8,Colombia
1768,2023-12-04 18:49:41,0,Rivera,Huila,inactive,41,Colombia
1769,2022-02-14 04:36:04,0,Providencia,Nariño,inactive,52,Colombia
1770,2022-01-20 04:52:33,0,Gigante,Huila,inactive,41,Colombia
1771,2023-01-29 22:47:01,1,Arenal,Bolívar,active,13,Colombia
1772,2023-02-06 18:04:31,0,Chinácota,Norte de Santander,inactive,54,Colombia
1773,2022-03-08 04:05:29,0,El Dorado,Meta,inactive,50,Colombia
1774,2022-01-21 00:31:44,0,El Cairo,Valle del Cauca,inactive,76,Colombia
1775,2023-09-08 02:41:00,1,Pueblorrico,Antioquia,active,5,Colombia
1776,2023-07-03 02:29:47,0,Arauca,Arauca,inactive,81,Colombia
1777,2022-11-13 14:45:20,1,Encino,Santander,active,68,Colombia
1778,2023-07-31 23:08:56,0,San Bernardo,Cundinamarca,inactive,25,Colombia
1779,2022-10-24 12:21:04,1,Santuario,Risaralda,active,66,Colombia
1780,2022-01-24 00:21:36,1,El Peñón,Bolívar,active,13,Colombia
1781,2022-09-09 20:20:56,1,Puerto Asís,Putumayo,active,86,Colombia
1782,2022-06-30 05:13:58,1,Sáchica,Boyacá,active,15,Colombia
1783,2023-09-26 11:19:14,0,Corozal,Sucre,inactive,70,Colombia
1784,2023-03-10 09:30:27,1,Carurú,Vaupés,active,97,Colombia
1785,2022-11-23 10:01:51,1,Luruaco,Atlántico,active,8,Colombia
1786,2023-06-26 08:12:56,0,González,Cesar,inactive,20,Colombia
1787,2023-07-24 02:18:14,1,Pivijay,Magdalena,active,47,Colombia
1788,2023-09-22 09:55:16,1,San Jacinto del Cauca,Bolívar,active,13,Colombia
1789,2022-09-27 23:12:20,0,Coello,Tolima,inactive,73,Colombia
1790,2022-12-03 18:57:43,1,Soracá,Boyacá,active,15,Colombia
1791,2023-05-14 15:05:43,1,El Roble,Sucre,active,70,Colombia
1792,2022-08-30 15:15:18,0,San Pablo de Borbur,Boyacá,inactive,15,Colombia
1793,2022-03-04 09:44:40,1,Toledo,Antioquia,active,5,Colombia
1794,2023-04-08 05:56:17,1,Entrerríos,Antioquia,active,5,Colombia
1795,2024-01-08 07:10:06,0,Turmequé,Boyacá,inactive,15,Colombia
1796,2022-09-27 16:10:22,0,Hobo,Huila,inactive,41,Colombia
1797,2022-12-30 22:44:05,1,Sutamarchán,Boyacá,active,15,Colombia
1798,2023-05-06 20:32:32,0,Aguadas,Caldas,inactive,17,Colombia
1799,2022-03-05 08:33:35,1,Soatá,Boyacá,active,15,Colombia
1800,2023-01-24 01:42:03,0,Guarne,Antioquia,inactive,5,Colombia
1801,2023-12-28 05:37:34,0,Ataco,Tolima,inactive,73,Colombia
1802,2023-06-22 20:36:34,1,Cacahual,Guainía,active,94,Colombia
1803,2023-11-23 01:07:26,0,Arboletes,Antioquia,inactive,5,Colombia
1804,2023-01-12 21:27:20,1,Rosas,Cauca,active,19,Colombia
1805,2023-06-30 05:57:59,0,Santa Ana,Magdalena,inactive,47,Colombia
1806,2023-05-05 12:33:20,1,Carcasí,Santander,active,68,Colombia
1807,2023-07-31 09:15:32,0,Cepitá,Santander,inactive,68,Colombia
1808,2023-06-09 01:36:46,1,Puerto Escondido,Córdoba,active,23,Colombia
1809,2023-12-12 20:50:25,0,Venecia,Antioquia,inactive,5,Colombia
1810,2022-03-01 17:19:45,1,Sotaquirá,Boyacá,active,15,Colombia
1811,2022-03-21 04:56:14,1,Manzanares,Caldas,active,17,Colombia
1812,2023-12-03 18:48:37,1,Miranda,Cauca,active,19,Colombia
1813,2023-04-05 11:16:42,1,Subachoque,Cundinamarca,active,25,Colombia
1814,2022-12-17 08:04:57,0,Chitagá,Norte de Santander,inactive,54,Colombia
1815,2022-05-01 00:50:51,1,Acevedo,Huila,active,41,Colombia
1816,2022-02-14 05:48:47,1,Filandia,Quindío,active,63,Colombia
1817,2024-01-21 22:21:16,0,Puerto Colombia,Guainía,inactive,94,Colombia
1818,2023-08-10 18:52:46,0,Timaná,Huila,inactive,41,Colombia
1819,2023-08-21 02:45:20,1,Arauca,Arauca,active,81,Colombia
1820,2023-09-28 07:38:47,0,Vetas,Santander,inactive,68,Colombia
1821,2023-10-04 20:49:55,1,San Cayetano,Cundinamarca,active,25,Colombia
1822,2022-06-29 13:30:01,1,Macaravita,Santander,active,68,Colombia
1823,2022-06-14 13:41:57,1,Guapotá,Santander,active,68,Colombia
1824,2023-06-26 17:21:10,0,Villeta,Cundinamarca,inactive,25,Colombia
1825,2022-12-29 14:06:19,1,Garagoa,Boyacá,active,15,Colombia
1826,2022-07-08 21:56:00,1,Motavita,Boyacá,active,15,Colombia
1827,2023-08-27 08:53:33,0,La Estrella,Antioquia,inactive,5,Colombia
1828,2023-05-04 12:32:40,0,Bolívar,Valle del Cauca,inactive,76,Colombia
1829,2022-04-01 16:49:02,1,Atrato,Chocó,active,27,Colombia
1830,2022-11-13 04:11:25,1,Elías,Huila,active,41,Colombia
1831,2023-01-03 14:49:17,0,Samaniego,Nariño,inactive,52,Colombia
1832,2022-10-18 12:02:35,1,Cachipay,Cundinamarca,active,25,Colombia
1833,2023-10-10 20:03:31,1,Bogotá,Cundinamarca,active,25,Colombia
1834,2022-08-07 15:36:04,1,Villavicencio,Meta,active,50,Colombia
1835,2022-04-30 14:38:50,1,Córdoba,Quindío,active,63,Colombia
1836,2022-05-03 13:01:20,0,Guática,Risaralda,inactive,66,Colombia
1837,2023-04-04 00:39:38,1,La Merced,Caldas,active,17,Colombia
1838,2022-01-08 20:19:38,0,Apía,Risaralda,inactive,66,Colombia
1839,2023-09-05 10:59:41,1,Viotá,Cundinamarca,active,25,Colombia
1840,2022-04-01 09:52:31,1,Puente Nacional,Santander,active,68,Colombia
1841,2023-03-14 18:25:45,1,Bagadó,Chocó,active,27,Colombia
1842,2023-03-31 06:50:57,1,Belalcázar,Caldas,active,17,Colombia
1843,2023-12-07 08:53:56,1,Alpujarra,Tolima,active,73,Colombia
1844,2022-04-11 17:18:04,1,Ipiales,Nariño,active,52,Colombia
1845,2022-04-10 17:11:15,0,Guadalupe,Santander,inactive,68,Colombia
1846,2023-11-27 08:40:38,1,Valencia,Córdoba,active,23,Colombia
1847,2023-01-07 14:20:42,1,Orito,Putumayo,active,86,Colombia
1848,2022-08-27 21:31:19,1,San Bernardo del Viento,Córdoba,active,23,Colombia
1849,2023-04-17 20:33:29,1,El Águila,Valle del Cauca,active,76,Colombia
1850,2023-04-11 06:43:09,0,Jenesano,Boyacá,inactive,15,Colombia
1851,2023-03-18 09:43:09,1,Villa de San Diego de Ubaté,Cundinamarca,active,25,Colombia
1852,2023-08-20 00:35:17,0,La Unión,Nariño,inactive,52,Colombia
1853,2023-11-23 16:49:27,0,Cubará,Boyacá,inactive,15,Colombia
1854,2022-02-24 08:41:42,1,Ragonvalia,Norte de Santander,active,54,Colombia
1855,2023-03-23 15:47:17,1,Baraya,Huila,active,41,Colombia
1856,2022-12-20 07:42:38,0,Arboledas,Norte de Santander,inactive,54,Colombia
1857,2022-02-16 10:16:23,1,Pandi,Cundinamarca,active,25,Colombia
1858,2022-02-02 16:31:16,0,Macaravita,Santander,inactive,68,Colombia
1859,2023-08-06 03:24:04,0,Palmito,Sucre,inactive,70,Colombia
1860,2023-04-15 12:48:26,0,San Onofre,Sucre,inactive,70,Colombia
1861,2022-06-21 10:47:46,1,Acevedo,Huila,active,41,Colombia
1862,2022-07-24 15:59:51,1,Suratá,Santander,active,68,Colombia
1863,2022-09-26 09:25:28,0,Pasto,Nariño,inactive,52,Colombia
1864,2023-06-21 13:32:12,1,Santa Rosa de Cabal,Risaralda,active,66,Colombia
1865,2023-06-07 11:45:44,0,Santacruz,Nariño,inactive,52,Colombia
1866,2023-04-26 15:12:11,0,Medina,Cundinamarca,inactive,25,Colombia
1867,2022-01-27 00:52:26,0,Corrales,Boyacá,inactive,15,Colombia
1868,2023-04-11 13:05:10,1,El Espino,Boyacá,active,15,Colombia
1869,2023-10-09 07:49:17,1,Aguazul,Casanare,active,85,Colombia
1870,2022-02-02 11:06:01,0,Entrerríos,Antioquia,inactive,5,Colombia
1871,2022-09-16 13:59:28,0,Milán,Caquetá,inactive,18,Colombia
1872,2024-01-20 14:38:17,0,Jardín,Antioquia,inactive,5,Colombia
1873,2023-02-24 20:23:19,1,Mogotes,Santander,active,68,Colombia
1874,2023-03-28 12:11:29,1,Montecristo,Bolívar,active,13,Colombia
1875,2023-07-05 07:57:19,1,Guateque,Boyacá,active,15,Colombia
1876,2022-02-25 04:38:19,0,Fortul,Arauca,inactive,81,Colombia
1877,2022-09-11 11:29:46,0,Piendamó - Tunía,Cauca,inactive,19,Colombia
1878,2022-10-29 11:45:43,0,La Macarena,Meta,inactive,50,Colombia
1879,2022-04-30 09:46:14,1,Candelaria,Atlántico,active,8,Colombia
1880,2022-07-18 18:02:08,0,San Cayetano,Norte de Santander,inactive,54,Colombia
1881,2022-09-17 03:36:31,1,Arjona,Bolívar,active,13,Colombia
1882,2022-12-08 23:56:33,0,Maripí,Boyacá,inactive,15,Colombia
1883,2023-09-01 09:39:26,0,El Copey,Cesar,inactive,20,Colombia
1884,2022-01-14 07:35:17,0,Chiquinquirá,Boyacá,inactive,15,Colombia
1885,2022-02-07 07:02:11,0,El Colegio,Cundinamarca,inactive,25,Colombia
1886,2024-01-17 02:27:19,0,San Estanislao,Bolívar,inactive,13,Colombia
1887,2022-10-20 01:39:29,1,El Roble,Sucre,active,70,Colombia
1888,2023-08-03 01:21:38,1,Cucutilla,Norte de Santander,active,54,Colombia
1889,2024-01-24 02:02:56,1,Maní,Casanare,active,85,Colombia
1890,2022-12-22 18:13:05,0,San Cristóbal,Bolívar,inactive,13,Colombia
1891,2022-11-05 21:07:08,1,Tutazá,Boyacá,active,15,Colombia
1892,2023-07-04 17:54:55,0,Andes,Antioquia,inactive,5,Colombia
1893,2022-11-18 07:23:29,1,Cumaral,Meta,active,50,Colombia
1894,2022-05-07 20:51:28,0,San Francisco,Antioquia,inactive,5,Colombia
1895,2023-08-21 06:15:43,0,Soatá,Boyacá,inactive,15,Colombia
1896,2022-07-19 22:57:38,0,Pácora,Caldas,inactive,17,Colombia
1897,2022-11-24 17:18:46,0,Oiba,Santander,inactive,68,Colombia
1898,2023-03-14 01:18:01,1,Buenavista,Boyacá,active,15,Colombia
1899,2023-12-27 18:20:03,0,Cajibío,Cauca,inactive,19,Colombia
1900,2023-03-22 20:07:35,1,Chiriguaná,Cesar,active,20,Colombia
1901,2023-06-26 08:46:54,0,San Vicente Ferrer,Antioquia,inactive,5,Colombia
1902,2022-09-30 12:49:05,1,La Chorrera,Amazonas,active,91,Colombia
1903,2022-09-08 09:01:30,0,Puerto Asís,Putumayo,inactive,86,Colombia
1904,2022-10-18 14:21:49,0,Guamal,Magdalena,inactive,47,Colombia
1905,2022-10-07 06:40:41,1,Distracción,La Guajira,active,44,Colombia
1906,2022-10-15 11:19:19,1,Oiba,Santander,active,68,Colombia
1907,2022-04-27 11:13:56,1,Milán,Caquetá,active,18,Colombia
1908,2023-11-05 07:04:18,0,Sonsón,Antioquia,inactive,5,Colombia
1909,2023-05-17 18:05:02,0,Rionegro,Antioquia,inactive,5,Colombia
1910,2023-01-10 07:53:19,0,San Luis,Antioquia,inactive,5,Colombia
1911,2023-07-09 07:58:54,0,Ragonvalia,Norte de Santander,inactive,54,Colombia
1912,2022-11-20 05:05:08,0,Vélez,Santander,inactive,68,Colombia
1913,2023-01-28 16:41:54,1,Riosucio,Chocó,active,27,Colombia
1914,2022-12-28 11:28:42,1,San Zenón,Magdalena,active,47,Colombia
1915,2022-07-11 15:07:16,1,Moñitos,Córdoba,active,23,Colombia
1916,2022-03-08 16:22:32,0,Alvarado,Tolima,inactive,73,Colombia
1917,2023-11-04 05:17:09,1,Útica,Cundinamarca,active,25,Colombia
1918,2022-07-16 02:49:10,0,Belén de Umbría,Risaralda,inactive,66,Colombia
1919,2023-10-12 16:21:32,0,Chipaque,Cundinamarca,inactive,25,Colombia
1920,2023-03-01 03:39:24,1,Pachavita,Boyacá,active,15,Colombia
1921,2022-11-27 06:54:19,0,Cáceres,Antioquia,inactive,5,Colombia
1922,2022-09-26 08:44:29,1,Suratá,Santander,active,68,Colombia
1923,2023-07-06 17:05:59,1,Baraya,Huila,active,41,Colombia
1924,2022-11-13 00:43:28,1,Neiva,Huila,active,41,Colombia
1925,2023-10-30 05:15:40,1,Morales,Cauca,active,19,Colombia
1926,2022-09-09 15:26:39,1,Jambaló,Cauca,active,19,Colombia
1927,2023-06-17 18:01:47,1,Vistahermosa,Meta,active,50,Colombia
1928,2023-04-05 04:36:53,1,El Carmen de Viboral,Antioquia,active,5,Colombia
1929,2023-12-07 03:55:32,0,Tutazá,Boyacá,inactive,15,Colombia
1930,2022-08-21 06:31:44,1,Distracción,La Guajira,active,44,Colombia
1931,2022-03-30 18:11:57,0,Morelia,Caquetá,inactive,18,Colombia
1932,2022-10-24 20:19:58,0,Medio Atrato,Chocó,inactive,27,Colombia
1933,2023-04-22 13:11:30,1,Boavita,Boyacá,active,15,Colombia
1934,2022-01-21 19:40:58,1,Aquitania,Boyacá,active,15,Colombia
1935,2022-03-06 00:20:01,1,La Macarena,Meta,active,50,Colombia
1936,2023-08-29 15:36:26,1,Puerto Colombia,Atlántico,active,8,Colombia
1937,2023-02-13 21:55:20,0,Planeta Rica,Córdoba,inactive,23,Colombia
1938,2023-01-06 20:43:23,1,Chiriguaná,Cesar,active,20,Colombia
1939,2024-01-12 02:22:44,0,Ancuya,Nariño,inactive,52,Colombia
1940,2022-03-08 11:08:43,1,Encino,Santander,active,68,Colombia
1941,2022-08-11 20:35:59,1,Albania,La Guajira,active,44,Colombia
1942,2022-10-08 16:27:57,1,Murindó,Antioquia,active,5,Colombia
1943,2022-04-10 09:15:36,1,Concepción,Antioquia,active,5,Colombia
1944,2023-11-16 17:05:05,0,El Águila,Valle del Cauca,inactive,76,Colombia
1945,2023-03-03 17:13:16,0,Gamarra,Cesar,inactive,20,Colombia
1946,2022-04-11 00:50:01,1,Pamplona,Norte de Santander,active,54,Colombia
1947,2022-01-10 04:02:20,1,Entrerríos,Antioquia,active,5,Colombia
1948,2024-01-07 16:15:02,1,El Tambo,Cauca,active,19,Colombia
1949,2023-03-28 01:28:07,1,Barbosa,Antioquia,active,5,Colombia
1950,2023-01-15 01:39:25,0,Zona Bananera,Magdalena,inactive,47,Colombia
1951,2023-10-11 02:32:53,0,Briceño,Antioquia,inactive,5,Colombia
1952,2022-03-13 06:27:43,1,Pesca,Boyacá,active,15,Colombia
1953,2023-05-07 04:15:33,1,Montenegro,Quindío,active,63,Colombia
1954,2022-05-17 14:06:19,1,Vetas,Santander,active,68,Colombia
1955,2023-11-02 05:27:00,1,Moniquirá,Boyacá,active,15,Colombia
1956,2022-09-04 15:18:46,1,Palestina,Caldas,active,17,Colombia
1957,2022-06-27 10:50:45,1,González,Cesar,active,20,Colombia
1958,2022-07-09 10:46:16,1,Otanche,Boyacá,active,15,Colombia
1959,2022-02-27 09:29:44,1,Apulo,Cundinamarca,active,25,Colombia
1960,2022-08-09 02:44:25,0,La Plata,Huila,inactive,41,Colombia
1961,2023-12-03 03:11:24,0,Cubará,Boyacá,inactive,15,Colombia
1962,2023-10-17 14:14:39,1,Yarumal,Antioquia,active,5,Colombia
1963,2023-04-10 05:17:03,1,Granada,Meta,active,50,Colombia
1964,2023-12-31 05:36:16,1,Piedras,Tolima,active,73,Colombia
1965,2023-11-21 08:54:53,0,Purificación,Tolima,inactive,73,Colombia
1966,2022-12-10 22:43:59,1,La Florida,Nariño,active,52,Colombia
1967,2023-08-03 06:51:44,1,San Jacinto del Cauca,Bolívar,active,13,Colombia
1968,2023-12-02 22:28:37,1,Jordán,Santander,active,68,Colombia
1969,2022-10-09 18:12:55,1,Suesca,Cundinamarca,active,25,Colombia
1970,2022-05-15 21:40:27,0,Pore,Casanare,inactive,85,Colombia
1971,2023-12-20 05:54:01,1,Baranoa,Atlántico,active,8,Colombia
1972,2023-01-25 10:17:21,0,San Gil,Santander,inactive,68,Colombia
1973,2022-12-23 22:49:32,1,Quetame,Cundinamarca,active,25,Colombia
1974,2022-02-03 09:17:11,1,Florencia,Cauca,active,19,Colombia
1975,2023-02-25 17:55:33,0,Tinjacá,Boyacá,inactive,15,Colombia
1976,2022-09-07 05:27:45,0,Galán,Santander,inactive,68,Colombia
1977,2022-07-02 05:23:48,1,Argelia,Cauca,active,19,Colombia
1978,2022-06-23 16:08:28,0,Rionegro,Santander,inactive,68,Colombia
1979,2022-12-25 05:57:12,0,Cepitá,Santander,inactive,68,Colombia
1980,2022-11-24 23:31:09,1,Versalles,Valle del Cauca,active,76,Colombia
1981,2023-03-11 11:53:21,0,Cogua,Cundinamarca,inactive,25,Colombia
1982,2023-09-09 17:58:37,0,Viracachá,Boyacá,inactive,15,Colombia
1983,2022-05-30 03:25:22,1,San Carlos,Antioquia,active,5,Colombia
1984,2023-12-10 06:49:29,1,Valledupar,Cesar,active,20,Colombia
1985,2022-03-09 18:14:12,1,La Sierra,Cauca,active,19,Colombia
1986,2023-03-28 15:07:50,0,Aldana,Nariño,inactive,52,Colombia
1987,2022-11-26 17:40:21,0,Gamarra,Cesar,inactive,20,Colombia
1988,2023-04-17 06:17:57,1,San José del Fragua,Caquetá,active,18,Colombia
1989,2023-10-20 10:19:15,1,Yavaraté,Vaupés,active,97,Colombia
1990,2022-09-14 20:59:55,0,Puerto Rondón,Arauca,inactive,81,Colombia
1991,2022-10-25 23:39:09,0,La Celia,Risaralda,inactive,66,Colombia
1992,2022-01-15 17:17:10,1,Gachalá,Cundinamarca,active,25,Colombia
1993,2022-12-11 07:49:14,0,San Francisco,Cundinamarca,inactive,25,Colombia
1994,2023-07-05 09:40:09,0,Manta,Cundinamarca,inactive,25,Colombia
1995,2022-01-27 12:44:33,0,Rionegro,Santander,inactive,68,Colombia
1996,2022-04-25 03:06:34,0,Córdoba,Bolívar,inactive,13,Colombia
1997,2023-01-15 10:14:05,1,Quibdó,Chocó,active,27,Colombia
1998,2023-08-09 16:21:43,1,Retiro,Antioquia,active,5,Colombia
1999,2022-05-06 20:04:21,0,Mistrató,Risaralda,inactive,66,Colombia
2000,2022-10-15 07:50:35,0,Ansermanuevo,Valle del Cauca,inactive,76,Colombia
